1413	Muscle - Skeletal	S95S	GTEX-S95S-1426-SM-2XCDM
1414	Nerve - Tibial	S95S	GTEX-S95S-1526-SM-2XCDH
1415	Artery - Tibial	S95S	GTEX-S95S-1626-SM-2XCDJ
1416	Whole Blood	SE5C	GTEX-SE5C-0006-SM-4BRW5
1417	Cells - Transformed fibroblasts	SE5C	GTEX-SE5C-0008-SM-4B64J
1418	Pancreas	SE5C	GTEX-SE5C-0326-SM-4BRWX
1419	Artery - Coronary	SE5C	GTEX-SE5C-0426-SM-4BRUI
1420	Lung	SE5C	GTEX-SE5C-0526-SM-2XCE1
1421	Heart - Left Ventricle	SE5C	GTEX-SE5C-0626-SM-2XCDV
1422	Thyroid	SE5C	GTEX-SE5C-0726-SM-4BRWY
1423	Fallopian Tube	SE5C	GTEX-SE5C-0926-SM-4BRUF
1424	Bladder	SE5C	GTEX-SE5C-1026-SM-4BRUG
1425	Vagina	SE5C	GTEX-SE5C-1126-SM-4BRWZ
1426	Esophagus - Mucosa	SE5C	GTEX-SE5C-1226-SM-4BRWV
1427	Esophagus - Muscularis	SE5C	GTEX-SE5C-1326-SM-4BRUH
1428	Colon - Transverse	SE5C	GTEX-SE5C-1526-SM-4BRWU
1429	Breast - Mammary Tissue	SE5C	GTEX-SE5C-2126-SM-4BRUJ
1430	Cells - EBV-transformed lymphocytes	SIU7	GTEX-SIU7-0001-SM-3NMAW
1431	Whole Blood	SIU7	GTEX-SIU7-0006-SM-2XCE6
1432	Artery - Coronary	SIU7	GTEX-SIU7-0226-SM-4BRX2
1433	Heart - Left Ventricle	SIU7	GTEX-SIU7-0426-SM-2XCDX
1434	Lung	SIU7	GTEX-SIU7-0526-SM-3NM8I
1435	Pancreas	SIU7	GTEX-SIU7-0926-SM-4BRX1
1436	Thyroid	SIU7	GTEX-SIU7-1126-SM-2XCDW
1437	Esophagus - Muscularis	SIU7	GTEX-SIU7-1326-SM-4BRWW
1438	Stomach	SIU7	GTEX-SIU7-1426-SM-4BRWT
1439	Breast - Mammary Tissue	SIU7	GTEX-SIU7-1626-SM-4BRUK
1440	Muscle - Skeletal	SIU7	GTEX-SIU7-1826-SM-2XCE2
1441	Whole Blood	SIU8	GTEX-SIU8-0006-SM-2XCE5
1442	Cells - Transformed fibroblasts	SIU8	GTEX-SIU8-0008-SM-4BRUC
1443	Skin - Sun Exposed (Lower leg)	SIU8	GTEX-SIU8-0126-SM-2XCDT
1444	Adipose - Subcutaneous	SIU8	GTEX-SIU8-0226-SM-2XCDS
1445	Nerve - Tibial	SIU8	GTEX-SIU8-0326-SM-2XCDR
1446	Artery - Tibial	SIU8	GTEX-SIU8-0426-SM-4BRUE
1447	Muscle - Skeletal	SIU8	GTEX-SIU8-0526-SM-2XCDP
1448	Thyroid	SIU8	GTEX-SIU8-0626-SM-2XCDN
1449	Heart - Left Ventricle	SIU8	GTEX-SIU8-0826-SM-2XCDQ
1450	Whole Blood	SJXC	GTEX-SJXC-0005-SM-2XCE7
1451	Cells - Transformed fibroblasts	SJXC	GTEX-SJXC-0008-SM-4DM7G
1452	Skin - Sun Exposed (Lower leg)	SJXC	GTEX-SJXC-0126-SM-2XCFF
1453	Adipose - Subcutaneous	SJXC	GTEX-SJXC-0226-SM-2XCDU
1454	Nerve - Tibial	SJXC	GTEX-SJXC-0326-SM-2XCFI
1455	Artery - Tibial	SJXC	GTEX-SJXC-0426-SM-2XCFH
1456	Muscle - Skeletal	SJXC	GTEX-SJXC-0526-SM-2XCFG
1457	Thyroid	SJXC	GTEX-SJXC-0726-SM-2XCFJ
1458	Liver	SJXC	GTEX-SJXC-1226-SM-4DM78
1459	Prostate	SJXC	GTEX-SJXC-2026-SM-4DM6N
1460	Cells - EBV-transformed lymphocytes	SN8G	GTEX-SN8G-0001-SM-3NM8L
1461	Whole Blood	SN8G	GTEX-SN8G-0006-SM-32PLD
1462	Cells - Transformed fibroblasts	SN8G	GTEX-SN8G-0008-SM-4DM4X
1463	Skin - Sun Exposed (Lower leg)	SN8G	GTEX-SN8G-0126-SM-32PLI
1464	Adipose - Subcutaneous	SN8G	GTEX-SN8G-0226-SM-4DM6B
1465	Muscle - Skeletal	SN8G	GTEX-SN8G-0326-SM-32PLG
1466	Artery - Tibial	SN8G	GTEX-SN8G-0526-SM-32PLE
1467	Lung	SN8G	GTEX-SN8G-0926-SM-4DM5I
1468	Thyroid	SN8G	GTEX-SN8G-1526-SM-4DM79
1469	Whole Blood	SNMC	GTEX-SNMC-0006-SM-2XCFE
1470	Cells - Transformed fibroblasts	SNMC	GTEX-SNMC-0008-SM-4DM5A
1471	Heart - Left Ventricle	SNMC	GTEX-SNMC-0126-SM-2XCFO
1472	Artery - Coronary	SNMC	GTEX-SNMC-0226-SM-4DM6F
1473	Esophagus - Muscularis	SNMC	GTEX-SNMC-0426-SM-4DM5Y
1474	Esophagus - Mucosa	SNMC	GTEX-SNMC-0526-SM-4DM69
1475	Stomach	SNMC	GTEX-SNMC-0626-SM-4DM6H
1476	Bladder	SNMC	GTEX-SNMC-0826-SM-4DM66
1477	Prostate	SNMC	GTEX-SNMC-0926-SM-4DM5U
1478	Testis	SNMC	GTEX-SNMC-1026-SM-4DM7K
1479	Colon - Transverse	SNMC	GTEX-SNMC-1126-SM-4DM5M
1480	Skin - Sun Exposed (Lower leg)	SNMC	GTEX-SNMC-1226-SM-2XCFP
1481	Adipose - Subcutaneous	SNMC	GTEX-SNMC-1326-SM-2XCFK
1482	Muscle - Skeletal	SNMC	GTEX-SNMC-1426-SM-2XCFM
1483	Artery - Tibial	SNMC	GTEX-SNMC-1526-SM-2XCFN
1484	Nerve - Tibial	SNMC	GTEX-SNMC-1626-SM-4DM52
1485	Cells - EBV-transformed lymphocytes	SNOS	GTEX-SNOS-0003-SM-3NMAO
1486	Whole Blood	SNOS	GTEX-SNOS-0006-SM-32PLH
1487	Cells - Transformed fibroblasts	SNOS	GTEX-SNOS-0008-SM-4DM6I
1488	Thyroid	SNOS	GTEX-SNOS-0226-SM-32PLR
1489	Artery - Aorta	SNOS	GTEX-SNOS-0326-SM-4DM6C
1490	Lung	SNOS	GTEX-SNOS-0426-SM-32PMH
1491	Bladder	SNOS	GTEX-SNOS-0526-SM-4DM54
1492	Esophagus - Mucosa	SNOS	GTEX-SNOS-0626-SM-4DM5F
1493	Esophagus - Muscularis	SNOS	GTEX-SNOS-0726-SM-4DM5Z
1494	Stomach	SNOS	GTEX-SNOS-0826-SM-4DM5N
1495	Pancreas	SNOS	GTEX-SNOS-0926-SM-4DM7A
1496	Prostate	SNOS	GTEX-SNOS-1026-SM-4DM4Y
1497	Testis	SNOS	GTEX-SNOS-1126-SM-4DM67
1498	Colon - Transverse	SNOS	GTEX-SNOS-1226-SM-4DM5H
1499	Adipose - Subcutaneous	SNOS	GTEX-SNOS-1426-SM-32PLY
1500	Muscle - Skeletal	SNOS	GTEX-SNOS-1526-SM-32PLW
1501	Nerve - Tibial	SNOS	GTEX-SNOS-1626-SM-3NMA4
1502	Artery - Tibial	SNOS	GTEX-SNOS-1726-SM-32PLN
1503	Cells - EBV-transformed lymphocytes	SSA3	GTEX-SSA3-0002-SM-3P61R
1504	Whole Blood	SSA3	GTEX-SSA3-0005-SM-32QOT
1505	Cells - Transformed fibroblasts	SSA3	GTEX-SSA3-0008-SM-47JWJ
1506	Skin - Sun Exposed (Lower leg)	SSA3	GTEX-SSA3-0126-SM-32QPU
1507	Adipose - Subcutaneous	SSA3	GTEX-SSA3-0226-SM-32QPN
1508	Muscle - Skeletal	SSA3	GTEX-SSA3-0326-SM-32QPS
1509	Artery - Tibial	SSA3	GTEX-SSA3-0426-SM-32QPI
1510	Nerve - Tibial	SSA3	GTEX-SSA3-0526-SM-32QPL
1511	Cells - EBV-transformed lymphocytes	SUCS	GTEX-SUCS-0002-SM-3NMAJ
1512	Whole Blood	SUCS	GTEX-SUCS-0006-SM-4DM59
1513	Cells - Transformed fibroblasts	SUCS	GTEX-SUCS-0008-SM-4DM53
1514	Thyroid	SUCS	GTEX-SUCS-0226-SM-32PLQ
1515	Heart - Left Ventricle	SUCS	GTEX-SUCS-0326-SM-32PLL
1516	Adrenal Gland	SUCS	GTEX-SUCS-0526-SM-4DM56
1517	Lung	SUCS	GTEX-SUCS-0626-SM-32PM5
1518	Esophagus - Mucosa	SUCS	GTEX-SUCS-0726-SM-4DM7J
1519	Stomach	SUCS	GTEX-SUCS-0926-SM-4DM4Z
1520	Prostate	SUCS	GTEX-SUCS-1126-SM-4DM61
1521	Testis	SUCS	GTEX-SUCS-1326-SM-4DM5T
1522	Pancreas	SUCS	GTEX-SUCS-1426-SM-4DM5W
1523	Muscle - Skeletal	SUCS	GTEX-SUCS-1626-SM-32PLS
1524	Nerve - Tibial	SUCS	GTEX-SUCS-1726-SM-32PM8
1525	Adipose - Subcutaneous	SUCS	GTEX-SUCS-1826-SM-32PM1
1526	Skin - Sun Exposed (Lower leg)	SUCS	GTEX-SUCS-1926-SM-32PM3
1527	Cells - Transformed fibroblasts	T2IS	GTEX-T2IS-0008-SM-4DM75
1528	Brain - Cerebellar Hemisphere	T2IS	GTEX-T2IS-0011-R11A-SM-32QPC
1529	Brain - Substantia nigra	T2IS	GTEX-T2IS-0011-R2A-SM-32QPF
1530	Brain - Anterior cingulate cortex (BA24)	T2IS	GTEX-T2IS-0011-R3A-SM-32QPB
1531	Brain - Caudate (basal ganglia)	T2IS	GTEX-T2IS-0011-R5A-SM-32QP4
1532	Brain - Nucleus accumbens (basal ganglia)	T2IS	GTEX-T2IS-0011-R6A-SM-32QP2
1533	Skin - Sun Exposed (Lower leg)	T2IS	GTEX-T2IS-0126-SM-4DM6O
1534	Adipose - Subcutaneous	T2IS	GTEX-T2IS-0226-SM-32QPH
1535	Heart - Left Ventricle	T2IS	GTEX-T2IS-0426-SM-32QPE
1536	Lung	T2IS	GTEX-T2IS-0526-SM-32QP9
1537	Thyroid	T2IS	GTEX-T2IS-0626-SM-32QP6
1538	Esophagus - Mucosa	T2IS	GTEX-T2IS-0826-SM-4DM6L
1539	Esophagus - Muscularis	T2IS	GTEX-T2IS-0926-SM-4DM5B
1540	Artery - Tibial	T2IS	GTEX-T2IS-1026-SM-32QP1
1541	Nerve - Tibial	T2IS	GTEX-T2IS-1126-SM-4DM6Z
1542	Breast - Mammary Tissue	T2IS	GTEX-T2IS-1526-SM-32QPR
1543	Vagina	T2IS	GTEX-T2IS-1926-SM-4DM74
1544	Ovary	T2IS	GTEX-T2IS-2026-SM-4DM6W
1545	Uterus	T2IS	GTEX-T2IS-2226-SM-4DM65
1546	Muscle - Skeletal	T2IS	GTEX-T2IS-2626-SM-32QPP
1547	Brain - Cerebellum	T2IS	GTEX-T2IS-2926-SM-32QPO
1548	Brain - Cortex	T2IS	GTEX-T2IS-3026-SM-32QPM
1549	Pituitary	T2IS	GTEX-T2IS-3126-SM-32QPK
1550	Whole Blood	T2YK	GTEX-T2YK-0005-SM-32QOV
1551	Cells - Transformed fibroblasts	T2YK	GTEX-T2YK-0008-SM-4DM6M
1552	Nerve - Tibial	T2YK	GTEX-T2YK-0326-SM-4DM7D
1553	Breast - Mammary Tissue	T2YK	GTEX-T2YK-2226-SM-32QPT
1554	Cells - EBV-transformed lymphocytes	T5JC	GTEX-T5JC-0001-SM-3NMAK
1555	Whole Blood	T5JC	GTEX-T5JC-0005-SM-4DM7B
1556	Cells - Transformed fibroblasts	T5JC	GTEX-T5JC-0008-SM-4DM6A
1557	Brain - Frontal Cortex (BA9)	T5JC	GTEX-T5JC-0011-R10A-SM-32PM2
1558	Brain - Cerebellar Hemisphere	T5JC	GTEX-T5JC-0011-R11A-SM-32PMB
1559	Brain - Hippocampus	T5JC	GTEX-T5JC-0011-R1A-SM-32PM6
1560	Brain - Substantia nigra	T5JC	GTEX-T5JC-0011-R2A-SM-32PLZ
1561	Brain - Amygdala	T5JC	GTEX-T5JC-0011-R4A-SM-32PLT
1562	Brain - Caudate (basal ganglia)	T5JC	GTEX-T5JC-0011-R5A-SM-32PLK
1563	Brain - Putamen (basal ganglia)	T5JC	GTEX-T5JC-0011-R7A-SM-32PME
1564	Brain - Hypothalamus	T5JC	GTEX-T5JC-0011-R8A-SM-32PLM
1565	Brain - Spinal cord (cervical c-1)	T5JC	GTEX-T5JC-0011-R9A-SM-32PLV
1566	Artery - Tibial	T5JC	GTEX-T5JC-0226-SM-32PMA
1567	Artery - Aorta	T5JC	GTEX-T5JC-0326-SM-4DM5C
1568	Skin - Sun Exposed (Lower leg)	T5JC	GTEX-T5JC-0426-SM-32PLO
1569	Adipose - Subcutaneous	T5JC	GTEX-T5JC-0526-SM-32PM7
1570	Muscle - Skeletal	T5JC	GTEX-T5JC-0626-SM-3NMA6
1571	Testis	T5JC	GTEX-T5JC-0726-SM-4DM55
1572	Lung	T5JC	GTEX-T5JC-0826-SM-32PMC
1573	Prostate	T5JC	GTEX-T5JC-1226-SM-4DM7C
1574	Kidney - Cortex	T5JC	GTEX-T5JC-1526-SM-4DM68
1575	Esophagus - Mucosa	T5JC	GTEX-T5JC-1726-SM-4DM6U
1576	Esophagus - Muscularis	T5JC	GTEX-T5JC-1826-SM-4DM6E
1577	Stomach	T5JC	GTEX-T5JC-1926-SM-4DM6Q
1578	Breast - Mammary Tissue	T5JC	GTEX-T5JC-2126-SM-32PMO
1579	Brain - Cerebellum	T5JC	GTEX-T5JC-2326-SM-32PMR
1580	Brain - Cortex	T5JC	GTEX-T5JC-2426-SM-3NMDB
1581	Pituitary	T5JC	GTEX-T5JC-2526-SM-4DM6G
1582	Cells - EBV-transformed lymphocytes	T5JW	GTEX-T5JW-0003-SM-3NMAD
1583	Whole Blood	T5JW	GTEX-T5JW-0005-SM-3GADE
1584	Cells - Transformed fibroblasts	T5JW	GTEX-T5JW-0008-SM-4DM5X
1585	Spleen	T5JW	GTEX-T5JW-0126-SM-4DM6K
1586	Pancreas	T5JW	GTEX-T5JW-0226-SM-4DM7I
1587	Fallopian Tube	T5JW	GTEX-T5JW-0326-SM-4DM6J
1588	Ovary	T5JW	GTEX-T5JW-0426-SM-4DM7M
1589	Cervix - Ectocervix	T5JW	GTEX-T5JW-0726-SM-4DM6D
1590	Stomach	T5JW	GTEX-T5JW-0926-SM-4DM5K
1591	Colon - Transverse	T5JW	GTEX-T5JW-1126-SM-4DM5V
1592	Thyroid	T5JW	GTEX-T5JW-1226-SM-3GACY
1593	Esophagus - Mucosa	T5JW	GTEX-T5JW-1326-SM-4DM5G
1594	Esophagus - Muscularis	T5JW	GTEX-T5JW-1426-SM-4DM5Q
1595	Uterus	T5JW	GTEX-T5JW-1526-SM-4DM5E
1596	Skin - Sun Exposed (Lower leg)	T5JW	GTEX-T5JW-1626-SM-3GADZ
1597	Adipose - Subcutaneous	T5JW	GTEX-T5JW-1726-SM-3GADN
1598	Muscle - Skeletal	T5JW	GTEX-T5JW-1826-SM-3GAE1
1599	Breast - Mammary Tissue	T5JW	GTEX-T5JW-2026-SM-4DM63
1600	Cells - EBV-transformed lymphocytes	T6MN	GTEX-T6MN-0002-SM-3NMAH
1601	Whole Blood	T6MN	GTEX-T6MN-0005-SM-32PLJ
1602	Cells - Transformed fibroblasts	T6MN	GTEX-T6MN-0008-SM-4DM7H
1603	Brain - Frontal Cortex (BA9)	T6MN	GTEX-T6MN-0011-R10A-SM-32QP7
1604	Brain - Cerebellar Hemisphere	T6MN	GTEX-T6MN-0011-R11A-SM-32QOX
1605	Brain - Hippocampus	T6MN	GTEX-T6MN-0011-R1A-SM-32QOY
1606	Brain - Substantia nigra	T6MN	GTEX-T6MN-0011-R2A-SM-32QOW
1607	Brain - Amygdala	T6MN	GTEX-T6MN-0011-R4A-SM-32QPG
1608	Brain - Caudate (basal ganglia)	T6MN	GTEX-T6MN-0011-R5A-SM-32QPD
1609	Brain - Nucleus accumbens (basal ganglia)	T6MN	GTEX-T6MN-0011-R6A-SM-32QP8
1610	Brain - Putamen (basal ganglia)	T6MN	GTEX-T6MN-0011-R7A-SM-32QP5
1611	Brain - Hypothalamus	T6MN	GTEX-T6MN-0011-R8A-SM-32QP3
1612	Brain - Spinal cord (cervical c-1)	T6MN	GTEX-T6MN-0011-R9A-SM-32QOZ
1613	Skin - Sun Exposed (Lower leg)	T6MN	GTEX-T6MN-0126-SM-32PLP
1614	Adipose - Subcutaneous	T6MN	GTEX-T6MN-0226-SM-32PMD
1615	Nerve - Tibial	T6MN	GTEX-T6MN-0326-SM-32PMK
1616	Artery - Tibial	T6MN	GTEX-T6MN-0426-SM-32PMF
1617	Muscle - Skeletal	T6MN	GTEX-T6MN-0526-SM-32PMS
1618	Thyroid	T6MN	GTEX-T6MN-0626-SM-32PM9
1619	Breast - Mammary Tissue	T6MN	GTEX-T6MN-0726-SM-32PML
1620	Lung	T6MN	GTEX-T6MN-0826-SM-32PM4
1621	Heart - Left Ventricle	T6MN	GTEX-T6MN-0926-SM-32PLX
1622	Artery - Aorta	T6MN	GTEX-T6MN-1126-SM-4DM71
1623	Liver	T6MN	GTEX-T6MN-1226-SM-3NMA5
1624	Esophagus - Muscularis	T6MN	GTEX-T6MN-1526-SM-4DM5P
1625	Testis	T6MN	GTEX-T6MN-2026-SM-4DM7L
1626	Brain - Cerebellum	T6MN	GTEX-T6MN-2526-SM-32PMN
1627	Brain - Cortex	T6MN	GTEX-T6MN-2626-SM-32PMQ
1628	Pituitary	T6MN	GTEX-T6MN-2726-SM-4DM77
1629	Cells - EBV-transformed lymphocytes	T6MO	GTEX-T6MO-0003-SM-3NMAG
1630	Whole Blood	T6MO	GTEX-T6MO-0006-SM-32QOU
1631	Cells - Transformed fibroblasts	T6MO	GTEX-T6MO-0008-SM-4DM6T
1632	Adrenal Gland	T6MO	GTEX-T6MO-0126-SM-4DM6X
1633	Thyroid	T6MO	GTEX-T6MO-0226-SM-32QOL
1634	Breast - Mammary Tissue	T6MO	GTEX-T6MO-0326-SM-32QOK
1635	Lung	T6MO	GTEX-T6MO-0426-SM-32QOI
1636	Esophagus - Mucosa	T6MO	GTEX-T6MO-0526-SM-4DM6R
1637	Esophagus - Muscularis	T6MO	GTEX-T6MO-0626-SM-4DM6P
1638	Stomach	T6MO	GTEX-T6MO-0726-SM-4DM58
1639	Fallopian Tube	T6MO	GTEX-T6MO-1026-SM-4DM72
1640	Ovary	T6MO	GTEX-T6MO-1126-SM-4DM5D
1641	Vagina	T6MO	GTEX-T6MO-1226-SM-4DM5S
1642	Cervix - Endocervix	T6MO	GTEX-T6MO-1426-SM-4DM73
1643	Uterus	T6MO	GTEX-T6MO-1526-SM-4DM57
1644	Skin - Sun Exposed (Lower leg)	T6MO	GTEX-T6MO-1626-SM-32QOM
1645	Adipose - Subcutaneous	T6MO	GTEX-T6MO-1726-SM-33HB8
1646	Artery - Tibial	T6MO	GTEX-T6MO-1926-SM-32QOJ
1647	Nerve - Tibial	T6MO	GTEX-T6MO-2026-SM-33HB4
1648	Whole Blood	T8EM	GTEX-T8EM-0006-SM-3DB71
1649	Testis	T8EM	GTEX-T8EM-0126-SM-4DM5R
1650	Thyroid	T8EM	GTEX-T8EM-0226-SM-3DB7C
1651	Lung	T8EM	GTEX-T8EM-0326-SM-3DB7F
1652	Artery - Aorta	T8EM	GTEX-T8EM-0426-SM-4DM7E
1653	Esophagus - Mucosa	T8EM	GTEX-T8EM-0526-SM-4DM64
1654	Esophagus - Muscularis	T8EM	GTEX-T8EM-0626-SM-4DM62
1655	Pancreas	T8EM	GTEX-T8EM-0826-SM-4DM76
1656	Skin - Sun Exposed (Lower leg)	T8EM	GTEX-T8EM-1026-SM-3DB7M
1657	Adipose - Subcutaneous	T8EM	GTEX-T8EM-1126-SM-3DB7D
1658	Stomach	T8EM	GTEX-T8EM-1226-SM-4DM5J
1659	Muscle - Skeletal	T8EM	GTEX-T8EM-1326-SM-3DB7G
1660	Nerve - Tibial	T8EM	GTEX-T8EM-1526-SM-3DB7I
1661	Artery - Tibial	T8EM	GTEX-T8EM-1626-SM-3DB7K
1662	Prostate	T8EM	GTEX-T8EM-1826-SM-4DM7F
1663	Cells - EBV-transformed lymphocytes	TKQ1	GTEX-TKQ1-0003-SM-3NMAE
1664	Whole Blood	TKQ1	GTEX-TKQ1-0006-SM-33HBI
1665	Cells - Transformed fibroblasts	TKQ1	GTEX-TKQ1-0008-SM-4DXSO
1666	Thyroid	TKQ1	GTEX-TKQ1-0126-SM-33HB3
1667	Breast - Mammary Tissue	TKQ1	GTEX-TKQ1-0226-SM-33HB5
1668	Esophagus - Mucosa	TKQ1	GTEX-TKQ1-0326-SM-4DXSM
1669	Esophagus - Muscularis	TKQ1	GTEX-TKQ1-0426-SM-4DXT4
1670	Stomach	TKQ1	GTEX-TKQ1-0526-SM-4DXTG
1671	Testis	TKQ1	GTEX-TKQ1-0926-SM-4DXU2
1672	Skin - Sun Exposed (Lower leg)	TKQ1	GTEX-TKQ1-1026-SM-4GICL
1673	Adipose - Subcutaneous	TKQ1	GTEX-TKQ1-1126-SM-4GIAZ
1674	Artery - Tibial	TKQ1	GTEX-TKQ1-1226-SM-4GICJ
1675	Nerve - Tibial	TKQ1	GTEX-TKQ1-1326-SM-4DXU7
1676	Muscle - Skeletal	TKQ1	GTEX-TKQ1-1426-SM-4GICK
1677	Cells - EBV-transformed lymphocytes	TKQ2	GTEX-TKQ2-0004-SM-3NMAC
1678	Whole Blood	TKQ2	GTEX-TKQ2-0006-SM-33HBH
1679	Cells - Transformed fibroblasts	TKQ2	GTEX-TKQ2-0008-SM-4DM5L
1680	Adrenal Gland	TKQ2	GTEX-TKQ2-0226-SM-4DM6V
1681	Pancreas	TKQ2	GTEX-TKQ2-0426-SM-4DXUO
1682	Muscle - Skeletal	TKQ2	GTEX-TKQ2-0826-SM-33HB6
1683	Stomach	TKQ2	GTEX-TKQ2-0926-SM-4DXU5
1684	Artery - Tibial	TKQ2	GTEX-TKQ2-1026-SM-33HB7
1685	Esophagus - Muscularis	TKQ2	GTEX-TKQ2-1226-SM-4DXSV
1686	Colon - Transverse	TKQ2	GTEX-TKQ2-1326-SM-4DXT9
1687	Testis	TKQ2	GTEX-TKQ2-1526-SM-4DXUN
1688	Liver	TKQ2	GTEX-TKQ2-1726-SM-4DXUP
1689	Breast - Mammary Tissue	TKQ2	GTEX-TKQ2-1826-SM-33HB2
1690	Cells - EBV-transformed lymphocytes	TML8	GTEX-TML8-0001-SM-3NMAF
1691	Whole Blood	TML8	GTEX-TML8-0005-SM-32QPA
1692	Cells - Transformed fibroblasts	TML8	GTEX-TML8-0008-SM-4DXUI
1693	Lung	TML8	GTEX-TML8-0326-SM-4GICN
1694	Pancreas	TML8	GTEX-TML8-0526-SM-32QOQ
1695	Ovary	TML8	GTEX-TML8-0926-SM-4DXSJ
1696	Vagina	TML8	GTEX-TML8-1126-SM-4DXSS
1697	Breast - Mammary Tissue	TML8	GTEX-TML8-1226-SM-32QON
1698	Colon - Transverse	TML8	GTEX-TML8-1326-SM-4DXTO
1699	Esophagus - Muscularis	TML8	GTEX-TML8-1426-SM-4DXUT
1700	Esophagus - Mucosa	TML8	GTEX-TML8-1526-SM-4DXUX
1701	Nerve - Tibial	TML8	GTEX-TML8-1626-SM-32QOO
1702	Muscle - Skeletal	TML8	GTEX-TML8-1826-SM-32QOR
1703	Skin - Sun Exposed (Lower leg)	TML8	GTEX-TML8-1926-SM-32QOS
1704	Adipose - Subcutaneous	TML8	GTEX-TML8-2026-SM-32QOP
1705	Whole Blood	TMMY	GTEX-TMMY-0005-SM-33HBN
1706	Cells - Transformed fibroblasts	TMMY	GTEX-TMMY-0008-SM-4DXU3
1707	Adrenal Gland	TMMY	GTEX-TMMY-0126-SM-4DXTP
1708	Skin - Sun Exposed (Lower leg)	TMMY	GTEX-TMMY-0226-SM-33HBA
1709	Muscle - Skeletal	TMMY	GTEX-TMMY-0426-SM-33HBB
1710	Nerve - Tibial	TMMY	GTEX-TMMY-0526-SM-33HBC
1711	Artery - Tibial	TMMY	GTEX-TMMY-0626-SM-33HBD
1712	Breast - Mammary Tissue	TMMY	GTEX-TMMY-0726-SM-33HBE
1713	Lung	TMMY	GTEX-TMMY-0926-SM-33HBG
1714	Artery - Aorta	TMMY	GTEX-TMMY-1026-SM-4DXTI
1715	Esophagus - Mucosa	TMMY	GTEX-TMMY-1126-SM-4DXSX
1716	Esophagus - Muscularis	TMMY	GTEX-TMMY-1226-SM-4DXT6
1717	Pancreas	TMMY	GTEX-TMMY-1326-SM-4DXU9
1718	Bladder	TMMY	GTEX-TMMY-1526-SM-4DXST
1719	Stomach	TMMY	GTEX-TMMY-1626-SM-4DXTY
1720	Ovary	TMMY	GTEX-TMMY-1726-SM-4DXTD
1721	Vagina	TMMY	GTEX-TMMY-1926-SM-4DXUU
1722	Uterus	TMMY	GTEX-TMMY-2226-SM-4DXTN
1723	Cells - EBV-transformed lymphocytes	TMZS	GTEX-TMZS-0001-SM-3P61Q
1724	Whole Blood	TMZS	GTEX-TMZS-0006-SM-3DB8G
1725	Cells - Transformed fibroblasts	TMZS	GTEX-TMZS-0008-SM-47JWM
1726	Skin - Sun Exposed (Lower leg)	TMZS	GTEX-TMZS-0126-SM-3DB9Q
1727	Adipose - Subcutaneous	TMZS	GTEX-TMZS-0226-SM-3DB9N
1728	Muscle - Skeletal	TMZS	GTEX-TMZS-0326-SM-3DB9P
1729	Whole Blood	TSE9	GTEX-TSE9-0005-SM-4DXUF
1730	Cells - Transformed fibroblasts	TSE9	GTEX-TSE9-0008-SM-4DXT8
1731	Brain - Frontal Cortex (BA9)	TSE9	GTEX-TSE9-0011-R10A-SM-3DB7O
1732	Brain - Cerebellar Hemisphere	TSE9	GTEX-TSE9-0011-R11A-SM-3DB7N
1733	Brain - Hippocampus	TSE9	GTEX-TSE9-0011-R1A-SM-3DB7E
1734	Brain - Amygdala	TSE9	GTEX-TSE9-0011-R4A-SM-3DB7H
1735	Brain - Caudate (basal ganglia)	TSE9	GTEX-TSE9-0011-R5A-SM-3DB7J
1736	Brain - Nucleus accumbens (basal ganglia)	TSE9	GTEX-TSE9-0011-R6A-SM-3DB7L
1737	Brain - Putamen (basal ganglia)	TSE9	GTEX-TSE9-0011-R7A-SM-3DB7P
1738	Brain - Hypothalamus	TSE9	GTEX-TSE9-0011-R8A-SM-3DB7R
1739	Brain - Spinal cord (cervical c-1)	TSE9	GTEX-TSE9-0011-R9A-SM-3DB7Q
1740	Skin - Sun Exposed (Lower leg)	TSE9	GTEX-TSE9-0126-SM-3DB83
1741	Adipose - Subcutaneous	TSE9	GTEX-TSE9-0226-SM-3DB84
1742	Nerve - Tibial	TSE9	GTEX-TSE9-0326-SM-3DB82
1743	Artery - Tibial	TSE9	GTEX-TSE9-0426-SM-3DB81
1744	Muscle - Skeletal	TSE9	GTEX-TSE9-0526-SM-3DB7Z
1745	Thyroid	TSE9	GTEX-TSE9-0626-SM-3DB8B
1746	Lung	TSE9	GTEX-TSE9-0726-SM-3DB8C
1747	Esophagus - Mucosa	TSE9	GTEX-TSE9-1226-SM-4DXTM
1748	Ovary	TSE9	GTEX-TSE9-2226-SM-4DXUR
1749	Vagina	TSE9	GTEX-TSE9-2526-SM-4DXUS
1750	Uterus	TSE9	GTEX-TSE9-2626-SM-4DXV2
1751	Cervix - Ectocervix	TSE9	GTEX-TSE9-2826-SM-4DXTF
1752	Brain - Cerebellum	TSE9	GTEX-TSE9-2926-SM-3DB77
1753	Brain - Cortex	TSE9	GTEX-TSE9-3026-SM-3DB76
1754	Pituitary	TSE9	GTEX-TSE9-3126-SM-4DXSY
1755	Cells - EBV-transformed lymphocytes	U3ZG	GTEX-U3ZG-0001-SM-47JYF
1756	Whole Blood	U3ZG	GTEX-U3ZG-0006-SM-47JWX
